year,quarter,publish_date,title,url,is_main_site,text,text_length,txt_path
2013,3,2013-09-29,中国人民银行 货币政策 委员会 召开 2013 年 第三季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212541827652/index.html,1,"中国人民银行货币政策委员会2013年第三季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，物价形势基本稳定，但也面临不少困难和挑战；全球经济有所好转，但形势依然错综复杂。

会议强调，要认真贯彻落实党的十八大、中央经济工作会议和国务院常务会议精神，密切关注国际国内经济金融最新动向和国际资本流动的变化，按照保持宏观经济政策稳定性、连续性的总体要求，在继续实施稳健的货币政策的同时，着力增强政策的针对性、协调性，适时适度进行预调微调，把握好稳增长、调结构、促改革、防风险的平衡点，优化金融资源配置，用好增量、盘活存量，为经济结构调整与转型升级创造稳定的金融环境和货币条件，更好地服务实体经济发展。进一步推进利率市场化改革，更大程度发挥市场机制在资源配置中的基础性作用。继续推进人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、王保安、胡晓炼、易纲、潘功胜、尚福林、肖钢、项俊波、胡怀邦、钱颖一、陈雨露、宋国青出席会议，朱之鑫、马建堂因公务请假。中国人民银行天津分行和南京分行负责同志列席了会议。（完）",526,data/monetary_policy_meetings/raw_txt/2013_Q3_中国人民银行 货币政策 委员会 召开 2013 年 第三季度 例会.txt
2013,4,2013-12-31,中国人民银行 货币政策 委员会 召开 2013 年 第四季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212535712831/index.html,1,"中国人民银行货币政策委员会2013年第四季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，物价形势基本稳定，但也面临不少困难和挑战；全球经济仍将延续缓慢复苏态势，但也存在不稳定不确定因素。

会议强调，要认真贯彻落实党的十八大、十八届三中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，保持适度流动性，实现货币信贷及社会融资规模合理增长，改善和优化融资结构和信贷结构。同时寓改革于调控之中，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、朱之鑫、王保安、胡晓炼、易纲、潘功胜、尚福林、肖钢、项俊波、胡怀邦、钱颖一、陈雨露、宋国青出席会议。马建堂因公务请假。中国人民银行营业管理部、天津分行和南京分行负责同志列席了会议。（完）",460,data/monetary_policy_meetings/raw_txt/2013_Q4_中国人民银行 货币政策 委员会 召开 2013 年 第四季度 例会.txt
2014,1,2014-04-03,中国人民银行 货币政策 委员会 召开 2014 年 第一季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212535811149/index.html,1,"中国人民银行货币政策委员会2014年第一季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济运行仍处在合理区间，金融运行总体平稳，物价基本稳定，但所面临的形势依然错综复杂，有利条件和不利因素并存。国际经济形势出现分化，美欧等发达经济体积极迹象增多，部分新兴经济体增速持续放缓。

会议强调，要认真贯彻落实党的十八大、十八届三中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、朱之鑫、王保安、胡晓炼、易纲、潘功胜、马建堂、尚福林、肖钢、项俊波、胡怀邦、钱颖一、宋国青出席会议。陈雨露因公务请假。中国人民银行上海总部、武汉分行和重庆营业管理部负责同志列席了会议。（完）",496,data/monetary_policy_meetings/raw_txt/2014_Q1_中国人民银行 货币政策 委员会 召开 2014 年 第一季度 例会.txt
2014,2,2014-07-07,中国人民银行 货币政策 委员会 召开 2014 年 第二季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212535994686/index.html,1,"中国人民银行货币政策委员会2014年第二季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济运行仍处在合理区间，金融运行总体平稳，物价基本稳定。经济金融结构开始出现积极变化，但所面临的形势依然错综复杂，有利条件和不利因素并存。国际经济形势和主要经济体货币政策出现分化，发达经济体积极迹象增多，部分新兴经济体增速持续放缓。

会议强调，要认真贯彻落实党的十八大、十八届三中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员朱之鑫、王保安、胡晓炼、易纲、潘功胜、尚福林、肖钢、项俊波、胡怀邦、钱颖一、陈雨露、宋国青出席会议。肖捷、马建堂因公务请假。中国人民银行上海总部、武汉分行负责同志列席了会议。（完）",523,data/monetary_policy_meetings/raw_txt/2014_Q2_中国人民银行 货币政策 委员会 召开 2014 年 第二季度 例会.txt
2014,3,2014-10-05,中国人民银行 货币政策 委员会 召开 2014 年 第三季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212542594756/index.html,1,"中国人民银行货币政策委员会2014年第三季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济运行仍处在合理区间，金融运行总体平稳，物价基本稳定，但形势的错综复杂不可低估。国际经济形势和主要经济体货币政策出现分化，美国经济的积极迹象较多，欧元区再次加大货币政策宽松力度，部分新兴经济体实体经济仍面临较多困难。

会议强调，要认真贯彻落实党的十八大、十八届三中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、朱之鑫、王保安、胡晓炼、易纲、潘功胜、尚福林、肖钢、项俊波、钱颖一、陈雨露、宋国青出席会议。马建堂、胡怀邦因公请假。中国人民银行上海总部、武汉分行和重庆营业管理部负责同志列席了会议。（完）",523,data/monetary_policy_meetings/raw_txt/2014_Q3_中国人民银行 货币政策 委员会 召开 2014 年 第三季度 例会.txt
2014,4,2014-12-31,中国人民银行 货币政策 委员会 召开 2014 年 第四季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212540176220/index.html,1,"中国人民银行货币政策委员会2014年第四季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济运行仍处在合理区间，金融运行总体平稳，经济结构调整出现积极变化，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期，美国积极迹象较多，欧元区面临通缩风险，部分新兴经济体实体经济仍面临较多困难。国际大宗商品价格波动等因素对全球经济和国际金融市场的影响加大。

会议强调，要认真贯彻落实党的十八大、十八届三中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员朱之鑫、王保安、胡晓炼、易纲、潘功胜、尚福林、肖钢、项俊波、胡怀邦、钱颖一、陈雨露、宋国青出席会议。肖捷、马建堂因公请假。中国人民银行上海总部、武汉分行和重庆营业管理部负责同志列席会议。（完）",559,data/monetary_policy_meetings/raw_txt/2014_Q4_中国人民银行 货币政策 委员会 召开 2014 年 第四季度 例会.txt
2015,1,2015-04-03,中国人民银行 货币政策 委员会 召开 2015 年 第一季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212540228085/index.html,1,"中国人民银行货币政策委员会2015年第一季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国积极迹象继续增多，欧元区仍面临通缩风险，部分新兴经济体实体经济面临较多困难。国际大宗商品价格波动、地缘政治博弈等非经济因素对全球经济和国际金融市场的影响加大。

会议强调，要认真贯彻落实党的十八大、十八届三中、四中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员王保安、胡晓炼、易纲、潘功胜、马建堂、尚福林、肖钢、项俊波、胡怀邦、钱颖一、宋国青出席会议，肖捷、朱之鑫、陈雨露因公务请假。中国人民银行成都分行和西安分行负责同志列席会议。（完）",577,data/monetary_policy_meetings/raw_txt/2015_Q1_中国人民银行 货币政策 委员会 召开 2015 年 第一季度 例会.txt
2015,2,2015-07-14,中国人民银行 货币政策 委员会 召开 2015 年 第二季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212540228494/index.html,1,"中国人民银行货币政策委员会2015年第二季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国积极迹象继续增多，欧、日经济温和复苏但仍面临通缩风险，部分新兴经济体实体经济面临较多困难。

会议强调，要认真贯彻落实党的十八大、十八届三中、四中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。继续深化金融体制改革，增强金融运行效率和服务实体经济能力。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、连维良、史耀斌、易纲、潘功胜、张晓慧、王保安、尚福林、肖钢、项俊波、田国立、樊纲、黄益平、白重恩出席会议。中国人民银行成都分行和西安分行负责同志列席会议。（完）",537,data/monetary_policy_meetings/raw_txt/2015_Q2_中国人民银行 货币政策 委员会 召开 2015 年 第二季度 例会.txt
2015,3,2015-09-25,中国人民银行 货币政策 委员会 召开 2015 年 第三季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212543028605/index.html,1,"中国人民银行货币政策委员会2015年第三季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国积极迹象继续增多，欧元区复苏基础尚待巩固，日本经济温和复苏但仍面临通缩风险，部分新兴经济体实体经济面临较多困难。国际金融市场和大宗商品价格波动性上升，跨市场、跨地区相互影响，风险隐患增多。

会议强调，要认真贯彻落实党的十八大、十八届三中、四中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。继续深化金融体制改革，增强金融运行效率和服务实体经济能力，加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员连维良、史耀斌、易纲、潘功胜、张晓慧、王保安、尚福林、肖钢、项俊波、樊纲、黄益平、白重恩出席会议。肖捷、田国立因公务请假。中国人民银行广州分行和西安分行负责同志列席会议。（完）",601,data/monetary_policy_meetings/raw_txt/2015_Q3_中国人民银行 货币政策 委员会 召开 2015 年 第三季度 例会.txt
2015,4,2015-12-28,中国人民银行 货币政策 委员会 召开 2015 年 第四季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212543292161/index.html,1,"中国人民银行货币政策委员会2015年第四季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国积极迹象继续增多，欧元区复苏基础尚待巩固，日本经济温和复苏但仍面临通缩风险，部分新兴经济体实体经济面临较多困难。国际金融市场风险隐患增多。

会议强调，要认真贯彻落实党的十八大、十八届三中、四中、五中全会和中央经济工作会议精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进、改革创新，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。继续深化金融体制改革，增强金融运行效率和服务实体经济能力，切实加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、连维良、史耀斌、易纲、潘功胜、张晓慧、尚福林、肖钢、项俊波、田国立、樊纲、黄益平、白重恩出席会议。王保安因公务请假。中国人民银行广州分行和成都分行负责同志列席会议。（完）",581,data/monetary_policy_meetings/raw_txt/2015_Q4_中国人民银行 货币政策 委员会 召开 2015 年 第四季度 例会.txt
2016,1,2016-04-01,中国人民银行 货币政策 委员会 召开 2016 年 第一季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212543518370/index.html,1,"中国人民银行货币政策委员会2016年第一季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国积极迹象继续增多，欧元区复苏基础尚待巩固，日本经济低迷，部分新兴经济体实体经济面临较多困难。国际金融市场风险隐患增多。

会议强调，要认真贯彻落实党的十八大、十八届三中、四中、五中全会、中央经济工作会议和全国“两会”精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进工作总基调，适应经济发展新常态，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。继续深化金融体制改革，加强供给侧结构性改革，增强金融运行效率和服务实体经济能力，加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员肖捷、连维良、史耀斌、易纲、张晓慧、宁吉喆、尚福林、刘士余、项俊波、樊纲、黄益平、白重恩出席会议，潘功胜、田国立因公务请假。中国人民银行沈阳分行、济南分行和武汉分行负责同志列席会议。（完）",603,data/monetary_policy_meetings/raw_txt/2016_Q1_中国人民银行 货币政策 委员会 召开 2016 年 第一季度 例会.txt
2016,2,2016-07-04,中国人民银行 货币政策 委员会 召开 2016 年 第二季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212543714667/index.html,1,"中国人民银行货币政策委员会2016年第二季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势进一步分化，美国经济温和复苏，欧元区复苏基础尚待巩固，英国公投决定退欧引发市场波动，日本经济低迷，部分新兴经济体实体经济面临较多困难。国际金融市场风险隐患增多。

会议强调，要认真贯彻落实党的十八大和十八届三中、四中、五中全会、中央经济工作会议和全国“两会”精神。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进工作总基调，适应经济发展新常态，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。按照加强供给侧结构性改革的要求，继续深化金融体制改革，增强金融运行效率和服务实体经济能力，加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员连维良、史耀斌、易纲、潘功胜、张晓慧、宁吉喆、尚福林、刘士余、项俊波、田国立、樊纲、黄益平、白重恩出席会议，肖捷因公务请假。中国人民银行沈阳分行、济南分行和武汉分行负责同志列席会议。（完）",621,data/monetary_policy_meetings/raw_txt/2016_Q2_中国人民银行 货币政策 委员会 召开 2016 年 第二季度 例会.txt
2016,3,2016-09-30,中国人民银行 货币政策 委员会 召开 2016 年 第三季度 例会,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212543950644/index.html,1,"中国人民银行货币政策委员会2016年第三季度例会日前在北京召开。

会议分析了当前国内外经济金融形势。会议认为，当前我国经济金融运行总体平稳，但形势的错综复杂不可低估。世界经济仍处于国际金融危机后的深度调整期。主要经济体经济走势分化，美国经济温和复苏，欧元区复苏基础尚待巩固，日本经济低迷，部分新兴经济体实体经济有所改善。国际金融市场风险隐患增多。

会议强调，要认真贯彻落实党的十八大和十八届三中、四中、五中全会、中央经济工作会议和党中央、国务院关于下半年经济工作的部署。密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进工作总基调，适应经济发展新常态，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。按照加强供给侧结构性改革的要求，继续深化金融体制改革，增强金融运行效率和服务实体经济能力，加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。

本次会议由中国人民银行行长兼货币政策委员会主席周小川主持，货币政策委员会委员连维良、史耀斌、易纲、潘功胜、张晓慧、宁吉喆、尚福林、项俊波、田国立、黄益平、白重恩出席会议，肖捷、刘士余、樊纲因公务请假。中国人民银行沈阳分行、济南分行负责同志列席会议。（完）",607,data/monetary_policy_meetings/raw_txt/2016_Q3_中国人民银行 货币政策 委员会 召开 2016 年 第三季度 例会.txt
